Trip ID,Duration,Start Time,End Time,Starting Station ID,Starting Station Latitude,Starting Station Longitude,Ending Station ID,Ending Station Latitude,Ending Station Longitude,Bike ID,Plan Duration,Trip Route Category,Passholder Type,Starting Lat-Long,Ending Lat-Long
2328014,480,2016-07-10T18:08:00,2016-07-10T18:16:00,3032,34.0498886,-118.25588,3067,34.0451813,-118.25024,6494,30,One Way,Monthly Pass,"{'longitude': '-118.25588', 'latitude': '34.0498886', 'needs_recoding': False}","{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}"
2328013,1380,2016-07-10T18:10:00,2016-07-10T18:33:00,3042,34.0493011,-118.23881,3063,34.0491982,-118.25283,6366,30,One Way,Monthly Pass,"{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}","{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}"
2328011,1080,2016-07-10T18:12:00,2016-07-10T18:30:00,3063,34.0491982,-118.25283,3022,34.0460701,-118.23309,6291,30,One Way,Monthly Pass,"{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}","{'longitude': '-118.23309', 'latitude': '34.0460701', 'needs_recoding': False}"
2328012,1020,2016-07-10T18:12:00,2016-07-10T18:29:00,3042,34.0493011,-118.23881,3063,34.0491982,-118.25283,6515,365,One Way,Flex Pass,"{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}","{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}"
2328010,660,2016-07-10T18:13:00,2016-07-10T18:24:00,3068,34.0531998,-118.25095,3031,34.0447006,-118.25244,6056,365,One Way,Flex Pass,"{'longitude': '-118.25095', 'latitude': '34.0531998', 'needs_recoding': False}","{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}"
2328009,960,2016-07-10T18:14:00,2016-07-10T18:30:00,3063,34.0491982,-118.25283,3022,34.0460701,-118.23309,5829,30,One Way,Monthly Pass,"{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}","{'longitude': '-118.23309', 'latitude': '34.0460701', 'needs_recoding': False}"
2328008,1140,2016-07-10T18:15:00,2016-07-10T18:34:00,3054,34.0392189,-118.23649,3031,34.0447006,-118.25244,6179,30,One Way,Monthly Pass,"{'longitude': '-118.23649', 'latitude': '34.0392189', 'needs_recoding': False}","{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}"
2328007,900,2016-07-10T18:16:00,2016-07-10T18:31:00,3005,34.0485497,-118.25905,3005,34.0485497,-118.25905,6203,30,Round Trip,Monthly Pass,"{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2328006,1080,2016-07-10T18:16:00,2016-07-10T18:34:00,3054,34.0392189,-118.23649,3031,34.0447006,-118.25244,6379,30,One Way,Monthly Pass,"{'longitude': '-118.23649', 'latitude': '34.0392189', 'needs_recoding': False}","{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}"
2328005,1080,2016-07-10T18:18:00,2016-07-10T18:36:00,3021,34.0456085,-118.23703,3005,34.0485497,-118.25905,6429,365,One Way,Flex Pass,"{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2335017,2400,2016-07-10T18:29:00,2016-07-10T19:09:00,3006,34.0455399,-118.25667,3005,34.0485497,-118.25905,6092,365,One Way,Flex Pass,"{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2328004,720,2016-07-10T18:34:00,2016-07-10T18:46:00,3006,34.0455399,-118.25667,3051,34.0454216,-118.25352,6305,30,One Way,Monthly Pass,"{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}","{'longitude': '-118.25352', 'latitude': '34.0454216', 'needs_recoding': False}"
2328003,660,2016-07-10T18:35:00,2016-07-10T18:46:00,3038,34.0468216,-118.24835,3036,34.0391884,-118.23253,5911,30,One Way,Monthly Pass,"{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}","{'longitude': '-118.23253', 'latitude': '34.0391884', 'needs_recoding': False}"
2328002,600,2016-07-10T18:36:00,2016-07-10T18:46:00,3034,34.0420609,-118.26338,3005,34.0485497,-118.25905,6355,30,One Way,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2328001,600,2016-07-10T18:36:00,2016-07-10T18:46:00,3034,34.0420609,-118.26338,3005,34.0485497,-118.25905,6314,30,One Way,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2328000,660,2016-07-10T18:36:00,2016-07-10T18:47:00,3047,34.0399818,-118.2664,3019,34.0386086,-118.26086,5961,30,One Way,Monthly Pass,"{'longitude': '-118.2664', 'latitude': '34.0399818', 'needs_recoding': False}","{'longitude': '-118.26086', 'latitude': '34.0386086', 'needs_recoding': False}"
2327999,1020,2016-07-10T18:38:00,2016-07-10T18:55:00,3027,34.0499802,-118.24716,3037,34.0348015,-118.23128,6579,365,One Way,Flex Pass,"{'longitude': '-118.24716', 'latitude': '34.0499802', 'needs_recoding': False}","{'longitude': '-118.23128', 'latitude': '34.0348015', 'needs_recoding': False}"
2327998,960,2016-07-10T18:39:00,2016-07-10T18:55:00,3027,34.0499802,-118.24716,3037,34.0348015,-118.23128,6135,365,One Way,Flex Pass,"{'longitude': '-118.24716', 'latitude': '34.0499802', 'needs_recoding': False}","{'longitude': '-118.23128', 'latitude': '34.0348015', 'needs_recoding': False}"
2335007,1020,2016-07-10T19:07:00,2016-07-10T19:24:00,3026,34.063179,-118.24588,3005,34.0485497,-118.25905,6136,30,One Way,Monthly Pass,"{'longitude': '-118.24588', 'latitude': '34.063179', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2335006,1020,2016-07-10T19:07:00,2016-07-10T19:24:00,3026,34.063179,-118.24588,3005,34.0485497,-118.25905,5733,30,One Way,Monthly Pass,"{'longitude': '-118.24588', 'latitude': '34.063179', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2335004,540,2016-07-10T19:11:00,2016-07-10T19:20:00,3037,34.0348015,-118.23128,3054,34.0392189,-118.23649,5842,30,One Way,Monthly Pass,"{'longitude': '-118.23128', 'latitude': '34.0348015', 'needs_recoding': False}","{'longitude': '-118.23649', 'latitude': '34.0392189', 'needs_recoding': False}"
2335003,2100,2016-07-10T19:12:00,2016-07-10T19:47:00,3021,34.0456085,-118.23703,3034,34.0420609,-118.26338,6581,365,One Way,Flex Pass,"{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}","{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}"
2335001,840,2016-07-10T19:18:00,2016-07-10T19:32:00,3042,34.0493011,-118.23881,3005,34.0485497,-118.25905,5910,30,One Way,Monthly Pass,"{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2335000,1680,2016-07-10T19:19:00,2016-07-10T19:47:00,3021,34.0456085,-118.23703,3034,34.0420609,-118.26338,6324,365,One Way,Flex Pass,"{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}","{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}"
2334998,1320,2016-07-10T19:26:00,2016-07-10T19:48:00,3036,34.0391884,-118.23253,3051,34.0454216,-118.25352,5911,30,One Way,Monthly Pass,"{'longitude': '-118.23253', 'latitude': '34.0391884', 'needs_recoding': False}","{'longitude': '-118.25352', 'latitude': '34.0454216', 'needs_recoding': False}"
2334997,720,2016-07-10T19:27:00,2016-07-10T19:39:00,3049,34.0569687,-118.25359,3006,34.0455399,-118.25667,6691,30,One Way,Monthly Pass,"{'longitude': '-118.25359', 'latitude': '34.0569687', 'needs_recoding': False}","{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}"
2334996,420,2016-07-10T19:35:00,2016-07-10T19:42:00,3034,34.0420609,-118.26338,3075,34.0421104,-118.25619,5957,30,One Way,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.25619', 'latitude': '34.0421104', 'needs_recoding': False}"
2334994,360,2016-07-10T19:35:00,2016-07-10T19:41:00,3034,34.0420609,-118.26338,3075,34.0421104,-118.25619,6089,30,One Way,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.25619', 'latitude': '34.0421104', 'needs_recoding': False}"
2334995,360,2016-07-10T19:35:00,2016-07-10T19:41:00,3034,34.0420609,-118.26338,3075,34.0421104,-118.25619,6175,30,One Way,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.25619', 'latitude': '34.0421104', 'needs_recoding': False}"
2370299,16020,2016-07-10T19:35:00,2016-07-11T00:02:00,3034,34.0420609,-118.26338,3075,34.0421104,-118.25619,6188,30,One Way,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.25619', 'latitude': '34.0421104', 'needs_recoding': False}"
2334989,540,2016-07-10T19:38:00,2016-07-10T19:47:00,3029,34.048851,-118.24642,3006,34.0455399,-118.25667,6045,30,One Way,Monthly Pass,"{'longitude': '-118.24642', 'latitude': '34.048851', 'needs_recoding': False}","{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}"
2334987,480,2016-07-10T19:39:00,2016-07-10T19:47:00,3029,34.048851,-118.24642,3006,34.0455399,-118.25667,5753,30,One Way,Monthly Pass,"{'longitude': '-118.24642', 'latitude': '34.048851', 'needs_recoding': False}","{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}"
2334984,480,2016-07-10T19:43:00,2016-07-10T19:51:00,3038,34.0468216,-118.24835,3035,34.0484009,-118.26095,6084,30,One Way,Monthly Pass,"{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}","{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}"
2342016,1020,2016-07-10T19:44:00,2016-07-10T20:01:00,3038,34.0468216,-118.24835,3035,34.0484009,-118.26095,6608,30,One Way,Monthly Pass,"{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}","{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}"
2334981,300,2016-07-10T19:50:00,2016-07-10T19:55:00,3049,34.0569687,-118.25359,3069,34.0508804,-118.24825,6010,30,One Way,Monthly Pass,"{'longitude': '-118.25359', 'latitude': '34.0569687', 'needs_recoding': False}","{'longitude': '-118.24825', 'latitude': '34.0508804', 'needs_recoding': False}"
2334982,300,2016-07-10T19:50:00,2016-07-10T19:55:00,3049,34.0569687,-118.25359,3069,34.0508804,-118.24825,5944,30,One Way,Monthly Pass,"{'longitude': '-118.25359', 'latitude': '34.0569687', 'needs_recoding': False}","{'longitude': '-118.24825', 'latitude': '34.0508804', 'needs_recoding': False}"
2342011,1920,2016-07-10T20:00:00,2016-07-10T20:32:00,3018,34.0437317,-118.26014,3023,34.0509109,-118.24097,6437,365,One Way,Flex Pass,"{'longitude': '-118.26014', 'latitude': '34.0437317', 'needs_recoding': False}","{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}"
2342012,1920,2016-07-10T20:00:00,2016-07-10T20:32:00,3018,34.0437317,-118.26014,3023,34.0509109,-118.24097,6552,365,One Way,Flex Pass,"{'longitude': '-118.26014', 'latitude': '34.0437317', 'needs_recoding': False}","{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}"
2342010,1200,2016-07-10T20:01:00,2016-07-10T20:21:00,3035,34.0484009,-118.26095,3067,34.0451813,-118.25024,6084,30,One Way,Monthly Pass,"{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}","{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}"
2342009,1140,2016-07-10T20:02:00,2016-07-10T20:21:00,3035,34.0484009,-118.26095,3067,34.0451813,-118.25024,6690,30,One Way,Monthly Pass,"{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}","{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}"
2342008,1920,2016-07-10T20:03:00,2016-07-10T20:35:00,3027,34.0499802,-118.24716,3005,34.0485497,-118.25905,6548,365,One Way,Flex Pass,"{'longitude': '-118.24716', 'latitude': '34.0499802', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2342006,540,2016-07-10T20:14:00,2016-07-10T20:23:00,3034,34.0420609,-118.26338,3033,34.0409889,-118.2558,5948,30,One Way,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.2558', 'latitude': '34.0409889', 'needs_recoding': False}"
2342007,540,2016-07-10T20:14:00,2016-07-10T20:23:00,3034,34.0420609,-118.26338,3033,34.0409889,-118.2558,6500,30,One Way,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.2558', 'latitude': '34.0409889', 'needs_recoding': False}"
2342005,240,2016-07-10T20:15:00,2016-07-10T20:19:00,3006,34.0455399,-118.25667,3008,34.0466118,-118.26273,6039,30,One Way,Monthly Pass,"{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}","{'longitude': '-118.26273', 'latitude': '34.0466118', 'needs_recoding': False}"
2342003,480,2016-07-10T20:16:00,2016-07-10T20:24:00,3006,34.0455399,-118.25667,3029,34.048851,-118.24642,6102,30,One Way,Monthly Pass,"{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}","{'longitude': '-118.24642', 'latitude': '34.048851', 'needs_recoding': False}"
2342004,480,2016-07-10T20:16:00,2016-07-10T20:24:00,3006,34.0455399,-118.25667,3029,34.048851,-118.24642,6078,30,One Way,Monthly Pass,"{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}","{'longitude': '-118.24642', 'latitude': '34.048851', 'needs_recoding': False}"
2342001,1020,2016-07-10T20:19:00,2016-07-10T20:36:00,3049,34.0569687,-118.25359,3035,34.0484009,-118.26095,5899,30,One Way,Monthly Pass,"{'longitude': '-118.25359', 'latitude': '34.0569687', 'needs_recoding': False}","{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}"
2342002,1020,2016-07-10T20:19:00,2016-07-10T20:36:00,3049,34.0569687,-118.25359,3035,34.0484009,-118.26095,6396,30,One Way,Monthly Pass,"{'longitude': '-118.25359', 'latitude': '34.0569687', 'needs_recoding': False}","{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}"
2342000,420,2016-07-10T20:20:00,2016-07-10T20:27:00,3021,34.0456085,-118.23703,3021,34.0456085,-118.23703,6534,30,Round Trip,Monthly Pass,"{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}","{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}"
2341999,420,2016-07-10T20:29:00,2016-07-10T20:36:00,3008,34.0466118,-118.26273,3031,34.0447006,-118.25244,6217,30,One Way,Monthly Pass,"{'longitude': '-118.26273', 'latitude': '34.0466118', 'needs_recoding': False}","{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}"
2341998,600,2016-07-10T20:36:00,2016-07-10T20:46:00,3069,34.0508804,-118.24825,3049,34.0569687,-118.25359,6398,30,One Way,Monthly Pass,"{'longitude': '-118.24825', 'latitude': '34.0508804', 'needs_recoding': False}","{'longitude': '-118.25359', 'latitude': '34.0569687', 'needs_recoding': False}"
2341997,480,2016-07-10T20:37:00,2016-07-10T20:45:00,3069,34.0508804,-118.24825,3049,34.0569687,-118.25359,6010,30,One Way,Monthly Pass,"{'longitude': '-118.24825', 'latitude': '34.0508804', 'needs_recoding': False}","{'longitude': '-118.25359', 'latitude': '34.0569687', 'needs_recoding': False}"
2349046,1380,2016-07-10T20:39:00,2016-07-10T21:02:00,3034,34.0420609,-118.26338,3026,34.063179,-118.24588,6324,30,One Way,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.24588', 'latitude': '34.063179', 'needs_recoding': False}"
2349045,1260,2016-07-10T20:40:00,2016-07-10T21:01:00,3034,34.0420609,-118.26338,3026,34.063179,-118.24588,6581,30,One Way,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.24588', 'latitude': '34.063179', 'needs_recoding': False}"
2349044,720,2016-07-10T20:49:00,2016-07-10T21:01:00,3035,34.0484009,-118.26095,3049,34.0569687,-118.25359,5899,30,One Way,Monthly Pass,"{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}","{'longitude': '-118.25359', 'latitude': '34.0569687', 'needs_recoding': False}"
2349043,660,2016-07-10T20:50:00,2016-07-10T21:01:00,3035,34.0484009,-118.26095,3049,34.0569687,-118.25359,6525,30,One Way,Monthly Pass,"{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}","{'longitude': '-118.25359', 'latitude': '34.0569687', 'needs_recoding': False}"
